N,mu,n_ratio,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
4,0.045329,1.7399,1.1092,1.2092,1.234,1.1842,1.0881,1.0826,0.99137,0.98011,0.89639,0.86539,0.84538,0.84931,0.80569,0.76187,0.74353,0.77468,0.79048,0.87457,0.87512,0.80319,0.75523,0.73135,0.66752,0.62433,0.54226,0.47971,0.45196,0.41972,0.36563,0.36524,0.32898,0.34956,0.30515,0.30569,0.32779,0.37148,0.3941,0.41781,0.44191,0.45762,0.44114,0.396,0.38724,0.40349,0.3864,0.4223,0.42867,0.4557,0.4772,0.5119,0.47439,0.5157,0.47641,0.43774,0.37978,0.35797,0.28444,0.24538,0.31129,0.34493,0.30817,0.28818,0.30204,0.3045,0.3933,0.39811,0.33264,0.28488,0.2947,0.28834,0.3608,0.39269,0.42197,0.37925,0.33789,0.31026,0.29888,0.27042,0.27445,0.33287,0.35413,0.39342,0.41943,0.48547,0.47311,0.45289,0.48502,0.48236,0.48065,0.41834,0.40899,0.36208,0.34165,0.27788,0.27429,0.30834,0.28877,0.30461,0.33658,0.34848,0.33523,0.35873,0.38679,0.37816,0.36094,0.32964,0.32667,0.3521,0.39084,0.40399,0.4288,0.42692,0.37011,0.33239,0.3767,0.36578,0.31561,0.28839,0.30607,0.28474,0.25588,0.23185,0.22792,0.28622,0.32616,0.33826,0.3737,0.40343,0.38271,0.40341,0.42378,0.46484,0.48405,0.44997,0.41182,0.38315,0.33215,0.33693,0.33481,0.31962,0.33986,0.34795,0.37215,0.37738,0.3183,0.3157,0.27256,0.3082,0.27597,0.27593,0.30989,0.33161,0.36961,0.36985,0.36376,0.3856,0.34266,0.27109,0.23061,0.24976,0.27887,0.31471,0.31186,0.37319,0.36832,0.36065,0.36698,0.32697,0.36706,0.37084,0.35942,0.36562,0.39521,0.43203,0.43715,0.40558,0.36827,0.29875,0.26393,0.319,0.39476,0.40614,0.39454,0.36482,0.33503,0.34991,0.39906,0.39392,0.37395,0.37369,0.43733,0.44135,0.42025,0.40648,0.36856,0.30815,0.31424,0.35925,0.31412,0.29907
5,0.046767,1.8296,0.87199,0.97197,1.0095,0.93986,0.9632,0.90837,0.84177,0.79063,0.74987,0.65841,0.64978,0.64234,0.64279,0.61941,0.58506,0.58893,0.53801,0.54925,0.58698,0.59025,0.60953,0.63317,0.62575,0.61664,0.64298,0.61492,0.5416,0.51403,0.43639,0.41679,0.42564,0.41949,0.43199,0.42608,0.46035,0.43376,0.42853,0.398,0.41995,0.48765,0.48519,0.52618,0.50962,0.52342,0.5072,0.50742,0.48037,0.50127,0.45575,0.41877,0.4354,0.42056,0.45389,0.40058,0.4366,0.44141,0.40811,0.41535,0.3692,0.40208,0.34847,0.3608,0.37754,0.33413,0.27656,0.25958,0.2866,0.29094,0.28061,0.34922,0.36433,0.37959,0.3783,0.40017,0.44637,0.4308,0.4371,0.41822,0.43154,0.44557,0.38901,0.42734,0.44322,0.43466,0.44246,0.48277,0.45407,0.45004,0.42204,0.43554,0.43889,0.43696,0.45009,0.44906,0.41852,0.4014,0.37752,0.36049,0.37262,0.4353,0.41949,0.39069,0.41453,0.39169,0.3458,0.40992,0.42456,0.39764,0.42483,0.41516,0.34891,0.38231,0.39777,0.41753,0.41903,0.39796,0.37325,0.38325,0.3965,0.39308,0.39776,0.41693,0.41348,0.40604,0.38257,0.42669,0.40799,0.41159,0.43395,0.46809,0.5069,0.56216,0.55911,0.51193,0.52667,0.52,0.50234,0.52092,0.50612,0.46793,0.47814,0.43568,0.41904,0.46936,0.43822,0.44089,0.45309,0.46838,0.47514,0.47413,0.50255,0.52455,0.52614,0.48573,0.45036,0.43226,0.42686,0.47968,0.4354,0.41265,0.36702,0.35392,0.30079,0.28438,0.26151,0.21915,0.26987,0.28229,0.31068,0.35484,0.39817,0.38712,0.40193,0.43186,0.44355,0.50069,0.47319,0.49049,0.47444,0.47909,0.47752,0.44854,0.44224,0.39284,0.42901,0.40932,0.40526,0.43147,0.43878,0.46718,0.44217,0.44852,0.3942,0.38646,0.40834,0.40664,0.35959,0.35419,0.39849,0.39778
2,0.60728,1.9153,1.418,1.4976,1.5066,1.4439,1.3922,1.4283,1.3998,1.4493,1.5166,1.5199,1.616,1.6419,1.6888,1.7722,1.7805,1.7269,1.6731,1.6069,1.5331,1.4855,1.5271,1.5087,1.4768,1.4459,1.4732,1.4799,1.5707,1.5745,1.6534,1.7319,1.7338,1.6645,1.6659,1.5934,1.5992,1.5064,1.5093,1.4612,1.4332,1.3567,1.3694,1.2901,1.3075,1.2416,1.2335,1.1814,1.1693,1.119,1.1244,1.0649,1.0754,0.99828,0.93285,0.92187,0.84688,0.86022,0.83598,0.82889,0.75946,0.74045,0.66687,0.66544,0.61578,0.61464,0.53626,0.4666,0.53356,0.55385,0.48595,0.51112,0.48863,0.53485,0.48996,0.43369,0.39902,0.32556,0.30533,0.33914,0.34865,0.32256,0.24995,0.16304,0.17848,0.13677,0.17997,0.1908,0.1452,0.11768,0.14663,0.14054,0.12245,0.18408,0.16759,0.13356,0.12625,0.13076,0.10073,0.17398,0.21456,0.19476,0.10753,0.096739,0.076373,0.063329,0.11606,0.18196,0.18609,0.22668,0.28076,0.31519,0.27473,0.26056,0.29223,0.32602,0.35565,0.42013,0.41252,0.37517,0.33798,0.24688,0.26288,0.2482,0.30402,0.28951,0.22116,0.2331,0.33203,0.35047,0.30051,0.38665,0.39994,0.32571,0.30455,0.2821,0.24034,0.21276,0.24311,0.30242,0.27329,0.1749,0.16722,0.15935,0.23639,0.22507,0.1296,0.12359,0.085768,0.076893,0.1452,0.17032,0.12799,0.14728,0.20731,0.24128,0.19804,0.20992,0.24587,0.2432,0.15986,0.13649,0.18105,0.16238,0.1263,0.15075,0.22947,0.31552,0.34493,0.32158,0.30268,0.25456,0.16025,0.17405,0.14257,0.20234,0.19246,0.13247,0.15308,0.12413,0.081652,0.11549,0.17039,0.24888,0.26834,0.22638,0.22518,0.17562,0.20251,0.15808,0.102,0.11134,0.13471,0.14169,0.19695,0.20084,0.15374,0.082447,0.14676,0.21425,0.23991,0.29304
4,1.4265,1.6995,1.1381,1.231,1.2491,1.265,1.2921,1.2885,1.2904,1.2769,1.2718,1.2328,1.249,1.2266,1.1705,1.185,1.1969,1.1818,1.1779,1.1415,1.1532,1.0923,1.0812,1.0261,1.0251,0.97991,0.99052,1.0171,0.99872,0.98195,0.96297,1.0058,1.0603,1.0763,1.1012,1.0894,1.0975,1.0253,1.0063,1.03,0.97187,0.96736,1.0088,0.97322,0.97153,0.96086,0.97948,0.99206,1.0695,1.1046,1.118,1.0972,1.0249,1.065,1.0014,1.0139,1.0717,1.1461,1.1462,1.1498,1.1106,1.1173,1.0839,1.0907,1.0407,0.97104,0.96351,0.99395,0.97499,0.95182,0.90232,0.88934,0.82141,0.77938,0.69721,0.67179,0.66271,0.71993,0.70408,0.68996,0.75792,0.78493,0.80329,0.83399,0.83274,0.86458,0.81803,0.81896,0.83339,0.8298,0.80754,0.83237,0.82426,0.8364,0.85891,0.79718,0.78786,0.82943,0.89682,0.92215,0.93831,0.95661,1.0012,1.0272,1.0594,1.0602,1.0325,0.98868,1.0353,1.051,1.0047,1.0982,1.1334,1.2102,1.2593,1.3058,1.2707,1.2714,1.2602,1.2222,1.2509,1.1975,1.207,1.1681,1.1719,1.1569,1.1944,1.2266,1.1945,1.145,1.1085,1.0355,1.05,1.0309,1.0408,1.0713,1.0757,1.0508,1.0635,1.0679,1.0281,1.0137,1.0154,0.976,0.99436,0.97543,0.8984,0.85219,0.81857,0.84513,0.85528,0.92871,0.94775,0.96422,0.95425,0.96754,0.92618,0.93386,0.89467,0.81287,0.82601,0.88125,0.91392,0.9405,0.95037,0.90149,0.86963,0.85972,0.83335,0.82432,0.90275,0.92955,0.94696,1.0219,1.0205,1.0106,1.0183,0.99824,1.0121,1.037,1.0483,1.0652,1.0814,1.0125,0.96058,0.8736,0.87275,0.90893,0.88876,0.94929,0.93574,0.93518,0.98141,1.0627,1.0764,1.0963,1.1036,1.1342,1.1183,1.0518,1.0798,1.121
4,0.74877,1.5292,1.316,1.4155,1.4034,1.3674,1.3135,1.3228,1.2793,1.2774,1.2342,1.2661,1.2566,1.2048,1.1216,1.0903,1.0416,0.96193,0.90335,0.855,0.8266,0.78415,0.85653,0.8266,0.76203,0.71942,0.6461,0.62313,0.62871,0.65434,0.6553,0.65729,0.64303,0.60683,0.604,0.64218,0.64732,0.65768,0.69308,0.67216,0.73232,0.7778,0.75454,0.79283,0.79212,0.74073,0.71463,0.65671,0.6075,0.55784,0.5924,0.64603,0.64561,0.71425,0.75412,0.74989,0.73111,0.67979,0.58264,0.58218,0.59964,0.54164,0.55616,0.61013,0.66352,0.67141,0.60877,0.56052,0.51054,0.4587,0.49975,0.48108,0.53167,0.54831,0.59882,0.60008,0.62816,0.55354,0.5614,0.48819,0.4923,0.54188,0.56971,0.63938,0.63516,0.69532,0.74221,0.78363,0.76247,0.75227,0.83079,0.83332,0.80464,0.78398,0.79326,0.79737,0.73562,0.72256,0.75457,0.68926,0.65536,0.63067,0.61603,0.67632,0.67841,0.62405,0.64763,0.71181,0.71154,0.75965,0.74732,0.73112,0.74054,0.7706,0.74992,0.73285,0.72853,0.69707,0.62413,0.64089,0.70926,0.75512,0.79814,0.76205,0.78686,0.81167,0.80342,0.75775,0.74464,0.7066,0.67138,0.72392,0.7838,0.81992,0.84518,0.8514,0.829,0.82121,0.7357,0.72158,0.67336,0.69496,0.65085,0.65683,0.63989,0.63751,0.67137,0.63133,0.66027,0.69007,0.6673,0.6568,0.62496,0.64119,0.62259,0.59874,0.58173,0.53747,0.51335,0.5428,0.55092,0.53508,0.53019,0.53999,0.5132,0.50772,0.54378,0.58278,0.58723,0.60909,0.62684,0.62316,0.62182,0.59423,0.54651,0.54021,0.5486,0.59717,0.62505,0.65944,0.68414,0.72031,0.76655,0.72167,0.67976,0.72586,0.78519,0.76304,0.82384,0.80257,0.77566,0.73837,0.68012,0.65601,0.62298,0.58922,0.60537,0.58429,0.589,0.52918,0.54846,0.52958
7,0.7608,1.6172,1.1288,1.2273,1.2397,1.1861,1.1523,1.1541,1.1556,1.1111,1.1077,1.0991,1.0672,1.0254,0.99075,0.92178,0.89615,0.88169,0.8811,0.90134,0.88719,0.85598,0.79452,0.79897,0.8171,0.83057,0.79596,0.77532,0.75981,0.72876,0.74375,0.74561,0.76673,0.76577,0.78872,0.78228,0.85143,0.851,0.82662,0.85846,0.85651,0.81525,0.80584,0.75017,0.71282,0.72724,0.72579,0.72036,0.71675,0.7037,0.73869,0.728,0.76917,0.76532,0.78524,0.77654,0.78961,0.8064,0.7984,0.79472,0.80891,0.77378,0.77123,0.76709,0.81186,0.75848,0.72088,0.68191,0.66428,0.6791,0.65191,0.69214,0.7068,0.74596,0.73195,0.76932,0.77371,0.78657,0.80641,0.82907,0.8372,0.80554,0.80794,0.81356,0.77322,0.75233,0.72816,0.71714,0.70565,0.65792,0.67536,0.72636,0.74321,0.73265,0.72569,0.7109,0.70605,0.68467,0.67152,0.65073,0.65507,0.65305,0.64927,0.65524,0.67501,0.71941,0.73031,0.68325,0.65655,0.64179,0.62144,0.61468,0.60469,0.61601,0.60321,0.62682,0.60615,0.61117,0.60552,0.60838,0.58192,0.59896,0.64488,0.63685,0.5889,0.61749,0.60644,0.55751,0.56133,0.61028,0.6884,0.72912,0.78132,0.7747,0.77232,0.7691,0.77336,0.77598,0.80806,0.82047,0.83265,0.80272,0.75273,0.76351,0.73658,0.6955,0.73256,0.71903,0.70431,0.75533,0.76096,0.7243,0.71399,0.75664,0.75898,0.79245,0.7975,0.76026,0.72263,0.72899,0.73765,0.74358,0.71406,0.72479,0.69125,0.63011,0.64108,0.62395,0.6068,0.63098,0.63303,0.5974,0.61755,0.67463,0.6769,0.69261,0.69538,0.70791,0.72555,0.69248,0.72376,0.74292,0.72576,0.77395,0.76057,0.74341,0.71767,0.77478,0.82692,0.80594,0.82027,0.83935,0.83697,0.85998,0.84835,0.83941,0.84849,0.86872,0.8322,0.79968,0.81227,0.76787
4,0.73255,1.0261,2.2501,2.3501,2.3716,2.2995,2.2735,2.2053,2.1564,2.0764,2.017,1.9229,1.9033,1.8526,1.8261,1.7676,1.7342,1.7056,1.6445,1.5939,1.516,1.5419,1.5003,1.4893,1.4613,1.3663,1.318,1.2815,1.2833,1.2399,1.2529,1.2485,1.1726,1.1601,1.0819,1.0005,0.95977,0.90991,0.9497,0.94627,0.88752,0.84472,0.75418,0.75874,0.74357,0.78827,0.76183,0.77047,0.75558,0.73076,0.71538,0.76247,0.76702,0.77642,0.80413,0.83382,0.82656,0.78294,0.75469,0.69023,0.6988,0.68608,0.67108,0.68849,0.70943,0.77963,0.77214,0.69546,0.65699,0.68441,0.65285,0.64102,0.59394,0.62618,0.63871,0.61823,0.58382,0.62533,0.61285,0.63932,0.61553,0.62961,0.57883,0.55514,0.5723,0.56512,0.53684,0.50978,0.53143,0.46272,0.49442,0.53087,0.44705,0.48443,0.55502,0.55312,0.55556,0.49108,0.52646,0.46008,0.45262,0.48947,0.50625,0.5623,0.63496,0.60933,0.51304,0.55,0.60601,0.60785,0.64356,0.68609,0.67014,0.63342,0.68347,0.71197,0.74278,0.75317,0.7482,0.68683,0.70695,0.72813,0.79072,0.79613,0.75673,0.69767,0.69807,0.67902,0.68956,0.7025,0.63857,0.59861,0.62992,0.64384,0.61967,0.68169,0.66689,0.66985,0.67502,0.71948,0.64947,0.62442,0.65696,0.64892,0.65159,0.65676,0.61233,0.64014,0.61641,0.6169,0.56485,0.5491,0.51734,0.50648,0.50116,0.53246,0.49221,0.49276,0.54678,0.59504,0.62857,0.59325,0.57466,0.51489,0.48947,0.45839,0.4546,0.46138,0.4217,0.46309,0.47699,0.50712,0.51282,0.58914,0.63776,0.58088,0.57768,0.54181,0.47721,0.4535,0.41298,0.39016,0.41627,0.45554,0.47793,0.48082,0.5156,0.48944,0.50281,0.52489,0.53352,0.51697,0.50746,0.43673,0.42423,0.48274,0.4716,0.46444,0.44383,0.42189,0.4495,0.48529
9,1.4107,1.8243,1.4699,1.567,1.5498,1.5391,1.5108,1.5169,1.5133,1.537,1.546,1.5408,1.5387,1.5479,1.533,1.5558,1.5785,1.5554,1.5388,1.5423,1.5435,1.5837,1.5865,1.6277,1.6739,1.6681,1.6684,1.6715,1.6527,1.651,1.6352,1.5917,1.6117,1.6232,1.6134,1.5712,1.5482,1.5567,1.5227,1.5228,1.5484,1.5211,1.5164,1.538,1.5415,1.5698,1.6038,1.5986,1.5859,1.5538,1.5706,1.5712,1.5494,1.55,1.5204,1.5059,1.5628,1.5323,1.5211,1.4968,1.4976,1.4952,1.4906,1.4872,1.4781,1.482,1.5194,1.5144,1.5494,1.5525,1.5243,1.5444,1.5475,1.587,1.5735,1.6127,1.6511,1.621,1.5773,1.5377,1.5567,1.5747,1.5831,1.5977,1.6222,1.6068,1.5904,1.5539,1.5372,1.5261,1.5596,1.5708,1.5794,1.5672,1.554,1.5138,1.5055,1.4816,1.4781,1.4756,1.4921,1.5267,1.5208,1.5077,1.5122,1.47,1.4768,1.503,1.5586,1.558,1.5705,1.5672,1.6063,1.5944,1.5689,1.5477,1.4887,1.4532,1.4812,1.517,1.5158,1.5085,1.504,1.5217,1.5466,1.5203,1.5331,1.4749,1.4634,1.4724,1.4673,1.4634,1.4647,1.4843,1.4774,1.4387,1.4086,1.4066,1.4258,1.4331,1.421,1.3945,1.3646,1.3791,1.3687,1.3736,1.4028,1.428,1.4187,1.4039,1.4318,1.4476,1.4469,1.4498,1.3836,1.3918,1.4232,1.4361,1.4573,1.4941,1.5015,1.449,1.4307,1.3921,1.3903,1.4051,1.4199,1.4473,1.4443,1.4677,1.4795,1.4625,1.4024,1.3663,1.3643,1.3291,1.3292,1.3937,1.3975,1.403,1.4002,1.3894,1.359,1.3941,1.4134,1.4331,1.4513,1.4368,1.4665,1.4426,1.44,1.4309,1.4069,1.4289,1.4001,1.3587,1.3322,1.3602,1.3537,1.3769,1.3489,1.3074
6,0.24534,1.1179,1.5038,1.6038,1.5875,1.524,1.4591,1.3806,1.314,1.2405,1.2071,1.1547,1.0649,1.0069,0.91969,0.88281,0.89325,0.90368,0.86843,0.82328,0.80877,0.78498,0.8266,0.7813,0.71991,0.66493,0.65629,0.62242,0.54179,0.54616,0.58856,0.56543,0.54516,0.55159,0.53748,0.58993,0.58199,0.53703,0.55702,0.54903,0.51026,0.48045,0.434,0.41556,0.44289,0.46846,0.43542,0.44076,0.46966,0.46542,0.4575,0.4119,0.36581,0.38442,0.41929,0.39713,0.4513,0.41867,0.34561,0.34266,0.35218,0.33901,0.30875,0.30969,0.32132,0.39135,0.37813,0.39301,0.41245,0.44194,0.43236,0.37668,0.39199,0.41861,0.45264,0.49436,0.48908,0.57158,0.54536,0.49936,0.49924,0.50819,0.49587,0.51116,0.52761,0.49661,0.45199,0.42906,0.4572,0.46869,0.49421,0.55516,0.56007,0.47897,0.43847,0.37723,0.37466,0.34181,0.31533,0.28626,0.28847,0.33286,0.3927,0.4147,0.43717,0.42809,0.41688,0.41614,0.43,0.46212,0.44118,0.4326,0.45106,0.47893,0.507,0.48921,0.50239,0.50733,0.51876,0.53466,0.5425,0.53927,0.50298,0.51473,0.49642,0.44234,0.44225,0.46125,0.45673,0.4797,0.51976,0.54321,0.58676,0.55435,0.55191,0.54312,0.55397,0.52433,0.58617,0.58213,0.61802,0.57755,0.5674,0.57544,0.58772,0.57606,0.56301,0.6015,0.5693,0.54462,0.5371,0.53703,0.51069,0.52041,0.50032,0.45541,0.43454,0.41461,0.42095,0.38811,0.3845,0.42144,0.41245,0.48627,0.49396,0.42355,0.4036,0.37709,0.41066,0.41712,0.48279,0.4706,0.48246,0.45958,0.49321,0.4455,0.40147,0.38951,0.44804,0.46885,0.47162,0.44645,0.39549,0.38884,0.40424,0.39959,0.35434,0.30745,0.29103,0.32645,0.29752,0.33317,0.34896,0.35594,0.36265,0.3772,0.37962,0.3872,0.38435,0.41074,0.41583,0.43198
9,1.1602,1.2341,0.86549,0.96228,0.97082,0.96052,0.98697,1.0047,0.99194,0.98828,0.96041,0.9829,0.99167,1.0418,1.0118,1.0175,0.98845,0.99588,0.97411,0.96396,1.0001,0.99018,1.014,1.0379,1.0657,1.0778,1.0907,1.1417,1.1188,1.0854,1.0944,1.0879,1.0681,1.0896,1.0793,1.103,1.1126,1.0947,1.1031,1.1099,1.0752,1.067,1.075,1.0716,1.1004,1.1249,1.1431,1.1139,1.137,1.1347,1.155,1.1655,1.157,1.154,1.1782,1.2021,1.2185,1.1914,1.1682,1.15,1.1263,1.1379,1.1112,1.1341,1.1467,1.1372,1.1796,1.2069,1.2189,1.246,1.2286,1.2486,1.2529,1.2214,1.2087,1.1699,1.1802,1.172,1.1703,1.1859,1.1704,1.1657,1.1251,1.1442,1.1833,1.1909,1.1364,1.1609,1.1679,1.2218,1.2078,1.2069,1.2265,1.2074,1.22,1.2044,1.184,1.1556,1.1288,1.1394,1.1474,1.1096,1.1215,1.1084,1.0863,1.0835,1.1099,1.1156,1.1234,1.1696,1.1772,1.1552,1.1412,1.1525,1.1877,1.1934,1.2071,1.1998,1.2316,1.2137,1.1987,1.1899,1.1574,1.1296,1.1378,1.1597,1.1504,1.1426,1.1379,1.0989,1.0953,1.1254,1.1355,1.1362,1.0891,1.0796,1.0984,1.0521,1.0244,1.0816,1.0877,1.1003,1.0654,1.0387,1.0745,1.0823,1.0476,1.0657,1.106,1.1305,1.1116,1.1036,1.1252,1.1144,1.1011,1.1364,1.1398,1.1134,1.0814,1.0922,1.0776,1.1081,1.0863,1.1201,1.1461,1.1584,1.1858,1.2011,1.1756,1.142,1.1667,1.1785,1.1862,1.1988,1.174,1.1588,1.1648,1.2151,1.2274,1.2748,1.306,1.2724,1.2612,1.2187,1.2089,1.1655,1.1179,1.0803,1.0774,1.109,1.0702,1.0884,1.1179,1.1763,1.1971,1.2096,1.1886,1.214,1.2091,1.2418,1.2533,1.251
2,0.54334,1.2173,1.4769,1.5769,1.5772,1.4777,1.4774,1.4078,1.405,1.3316,1.3535,1.3132,1.2762,1.2217,1.1586,1.1669,1.0828,1.0793,0.99532,0.96589,0.95841,0.91037,0.94404,0.98033,0.96756,0.86758,0.85837,0.82272,0.78953,0.72741,0.71025,0.61835,0.59025,0.51895,0.54025,0.50196,0.51606,0.52072,0.47136,0.39771,0.41674,0.48745,0.54335,0.63076,0.64497,0.59412,0.62107,0.56488,0.47847,0.47897,0.38989,0.38097,0.31591,0.31292,0.23622,0.21049,0.19031,0.25539,0.2718,0.31642,0.37401,0.36898,0.28399,0.27979,0.18138,0.16664,0.11562,0.072321,0.084912,0.098327,0.091884,0.07091,0.076097,0.084393,0.15508,0.18807,0.17786,0.14857,0.18672,0.24493,0.23863,0.14741,0.16221,0.17419,0.13812,0.18956,0.20706,0.17136,0.18972,0.23884,0.22648,0.17002,0.19713,0.25122,0.27687,0.33418,0.33379,0.25441,0.20012,0.11021,0.10813,0.12715,0.18449,0.21727,0.2194,0.18755,0.18745,0.18233,0.15901,0.11478,0.19039,0.20156,0.14901,0.1347,0.13828,0.19025,0.22715,0.19911,0.16113,0.2027,0.19304,0.098031,0.14062,0.14628,0.11671,0.14914,0.13653,0.07682,0.12951,0.14774,0.19999,0.25162,0.25892,0.28102,0.34249,0.33937,0.29761,0.23916,0.26613,0.24278,0.24063,0.17062,0.19198,0.23896,0.22879,0.24571,0.23013,0.14611,0.14721,0.10094,0.082017,0.13926,0.19418,0.17261,0.087375,0.084553,0.081304,0.09168,0.075254,0.038977,0.096454,0.11994,0.10513,0.055651,0.093697,0.15836,0.15205,0.10588,0.12742,0.14297,0.18652,0.23696,0.28778,0.3544,0.38703,0.35374,0.28732,0.22757,0.16327,0.26117,0.26136,0.17592,0.17067,0.094019,0.11282,0.13523,0.12118,0.068868,0.081112,0.12827,0.14933,0.16335,0.15227,0.21199,0.20822,0.14695,0.16939,0.18643,0.23526,0.21552,0.26921,0.28374
6,0.51864,1.6724,1.3066,1.4063,1.4007,1.3186,1.3076,1.239,1.2187,1.153,1.1076,1.0506,0.98809,0.94321,0.922,0.85906,0.86352,0.81724,0.75436,0.78487,0.754,0.76041,0.76846,0.75965,0.70553,0.63864,0.6504,0.66292,0.66235,0.6587,0.67415,0.70872,0.71113,0.69622,0.6701,0.69137,0.63595,0.62525,0.68802,0.70247,0.7181,0.75183,0.7177,0.6968,0.64409,0.66094,0.64362,0.66394,0.68129,0.67916,0.63359,0.63103,0.67251,0.6657,0.65607,0.63345,0.65866,0.71689,0.72,0.76351,0.75993,0.72621,0.69583,0.66779,0.6175,0.60367,0.60572,0.5841,0.5906,0.61851,0.60607,0.59294,0.59855,0.58092,0.52045,0.51829,0.59796,0.60792,0.58591,0.53252,0.5249,0.53367,0.54967,0.54058,0.55357,0.57756,0.55069,0.54281,0.55413,0.5716,0.57063,0.57488,0.60191,0.56853,0.57256,0.58571,0.55118,0.57787,0.51319,0.54134,0.5986,0.65495,0.65165,0.61698,0.60015,0.59407,0.63253,0.60926,0.58755,0.56168,0.56764,0.5891,0.59321,0.62252,0.66082,0.67505,0.69257,0.65946,0.65253,0.65979,0.67232,0.69819,0.7075,0.69932,0.68316,0.65695,0.65083,0.64258,0.65773,0.63804,0.67881,0.67994,0.63863,0.64205,0.61608,0.57335,0.61921,0.5902,0.56234,0.57146,0.59945,0.58804,0.59546,0.5798,0.60444,0.61579,0.58588,0.56571,0.52291,0.46705,0.46154,0.46777,0.51528,0.52388,0.5343,0.58597,0.61212,0.58801,0.60784,0.60207,0.58359,0.63257,0.67377,0.66632,0.65133,0.64708,0.59494,0.5849,0.60781,0.62463,0.57659,0.53723,0.4997,0.5161,0.53806,0.51462,0.55224,0.62141,0.64545,0.67411,0.7117,0.675,0.63325,0.57377,0.52963,0.50436,0.51484,0.51168,0.52805,0.50959,0.48133,0.48513,0.42314,0.45525,0.49501,0.50304,0.52481,0.55797,0.57571,0.5748,0.59955,0.57725
7,1.4366,1.634,1.1047,1.1745,1.1618,1.1233,1.0833,1.0598,1.0404,1.0345,1.0318,1.0172,1.0342,1.0424,1.0709,1.0804,1.1235,1.1346,1.157,1.159,1.1449,1.16,1.181,1.2033,1.1715,1.1732,1.1807,1.1609,1.2102,1.1875,1.2091,1.2132,1.2246,1.266,1.2739,1.2499,1.2769,1.2938,1.3291,1.267,1.2747,1.2951,1.3075,1.3345,1.3343,1.3584,1.3582,1.3796,1.3466,1.3054,1.2896,1.287,1.3096,1.3126,1.257,1.2058,1.2091,1.2302,1.2602,1.3133,1.3519,1.3614,1.3511,1.3555,1.4063,1.4563,1.4647,1.4773,1.4867,1.5078,1.4835,1.482,1.4436,1.4159,1.3717,1.3565,1.3513,1.3999,1.3978,1.3638,1.3559,1.3293,1.3624,1.3689,1.3528,1.3771,1.393,1.4044,1.3985,1.429,1.4119,1.3969,1.4259,1.3956,1.4183,1.4146,1.4536,1.5241,1.5407,1.5488,1.5396,1.4942,1.4978,1.5228,1.5069,1.4924,1.4984,1.5603,1.5981,1.5734,1.5155,1.4967,1.4886,1.472,1.4687,1.47,1.4662,1.4621,1.433,1.4678,1.4478,1.4003,1.428,1.412,1.4134,1.4318,1.444,1.4289,1.409,1.423,1.4124,1.3832,1.3584,1.3774,1.3748,1.3847,1.3522,1.3532,1.3522,1.4134,1.3972,1.3925,1.3892,1.3872,1.3429,1.3747,1.4048,1.4449,1.4756,1.468,1.4688,1.4249,1.4214,1.4376,1.4923,1.467,1.4488,1.4215,1.4636,1.4691,1.4929,1.5277,1.529,1.526,1.5437,1.5932,1.6168,1.5908,1.6037,1.5858,1.5797,1.5621,1.5258,1.5214,1.5414,1.505,1.5245,1.4916,1.4261,1.3985,1.3719,1.3813,1.3726,1.3896,1.4088,1.4111,1.3914,1.3998,1.4451,1.4278,1.4116,1.3833,1.3845,1.3562,1.3771,1.3999,1.4443,1.4519,1.5093,1.5393,1.5363,1.5181
